309,http://sktoushi.github.io/stash-utils/skyway.html?target=skyway-harvard-probability-youtube.csv
297,https://sktoushi.github.io/stash-utils/skyway.html?target=skyway-mit-finance-youtube.csv
170,https://sktoushi.github.io/stash-utils/bucket.html?target=bucket-shah-of-shahs-iran
4200,https://sktoushi.github.io/stash-utils/google-images.html?target=bucket-core-jp-vocabulary.csv
