link-jp,1,https://youtu.be/MoschCm4-XE,17
link,1,https://sktoushi.github.io/su/looptube-fusion.html?video1=https%3A%2F%2Fmusic.youtube.com%2Fwatch%3Fv%3DTaZkqPK0sbw%26si%3D9U0NRHKX_mGXgdyQ&video2=https%3A%2F%2Fyoutu.be%2FQLwYCSEQ6AI&video3=https%3A%2F%2Fmusic.youtube.com%2Fwatch%3Fv%3D2H_-eBuAt54%26si%3DLj6m1IN3wxoUh4E3&segd1=16&segd2=30&segd3=16
